encrypt,99,20936.8721581897,167494.9772655176
decrypt,256,63006.07910216337,504048.63281730696
encrypt,99,17152.06431157851,137216.51449262808
decrypt,256,44231.73281268898,353853.8625015118
encrypt,99,17166.637766603086,137333.1021328247
decrypt,256,46252.800462528,170022.403700224
encrypt,99,20851.762921774294,166814.10337419435
decrypt,256,43273.94435241219,146191.5548192975
encrypt,99,17757.847533632288,142062.7802690583
decrypt,256,55510.982934709544,444087.86347767635
