encrypt,354,3310.7456854657357,18485.965483725886
decrypt,368,3965.0942410238563,18485.965483725886
encrypt,354,6585.348158427851,52682.785267422805
decrypt,368,7239.662332705765,52682.785267422805
encrypt,354,4743.979541687144,117951.83633349715
decrypt,368,6436.966117064716,117951.83633349715
encrypt,354,3468.915767895009,99751.32614316007
decrypt,368,6748.512886797347,99751.32614316007
encrypt,354,6587.40013588548,132699.20108708384
decrypt,368,7727.780531032919,132699.20108708384
