encrypt,354,12656.784030476465,21254.27224381172
decrypt,368,13791.6020136703737,21254.27224381172
encrypt,354,15301.766356847816,42414.130854782525
decrypt,368,15814.42440818476,42414.130854782525
encrypt,354,15549.913465170828,124399.30772136663
decrypt,368,18726.305879958272,124399.30772136663
encrypt,354,18507.191141642747,148057.52913314197
decrypt,368,17834.036840855453,148057.52913314197
encrypt,354,13369.589848175843,106956.71878540675
decrypt,368,15020.16293611533,106956.71878540675
