encrypt,242,1937.046004842615,15496.36803874092
decrypt,256,3113.88170898586,15496.36803874092
encrypt,242,2156.462411093639,41251.699288749114
decrypt,256,2789.065450359894,41251.699288749114
encrypt,242,1277.687421650364,90221.49937320291
decrypt,256,5493.27313551167,90221.49937320291
encrypt,242,1869.856560803619,78958.85248642895
decrypt,256,1536.544516975755,78958.85248642895
encrypt,242,1129.251074984479,89034.00859987583
decrypt,256,1797.650957649008,89034.00859987583
